14	-299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.8718000000001 -299.3718000000001 -299.37180000000103 -299.3718000000001 -299.37180000000103
15	-307.5723425566656 -307.5745779876076 -307.5768141465104 -307.57905103354267 -307.5723425566656 -307.5745779876076 -307.5768141465104 -307.57905103354267 -307.56117631545925 -307.5723425566656 -307.56117631545925 -307.5723425566656 -307.0180561198935 -308.13365420407615 -307.0180561198935 -308.13365420407615
16	-301.36601978568996 -301.36757819191376 -301.3691371498932 -301.3706966597876 -301.36601978568996 -301.36757819191376 -301.3691371498932 -301.3706966597876 -301.35823602533304 -301.36601978568996 -301.35823602533304 -301.36601978568996 -300.82723853264827 -301.712126742545 -300.82723853264827 -301.712126742545
17	-304.95737459273084 -304.9577924605133 -304.9582104962393 -304.9586286999735 -304.95737459273084 -304.9577924605133 -304.9582104962393 -304.9586286999735 -304.9552877707153 -304.95737459273084 -304.9552877707153 -304.95737459273084 -304.446982397842 -304.82154604333635 -304.446982397842 -304.82154604333635
18	-302.5268491939974 -302.5274129103715 -302.5279768498567 -302.5285410125362 -302.5268491939974 -302.5274129103715 -302.5279768498567 -302.5285410125362 -302.5240339558917 -302.5268491939974 -302.5240339558917 -302.5268491939974 -302.01282855670934 -302.4749882904565 -302.01282855670934 -302.4749882904565
19	-303.99111980137286 -303.99170588571184 -303.99229220146486 -303.9928787487177 -303.99111980137286 -303.99170588571184 -303.99229220146486 -303.9928787487177 -303.9881928478926 -303.99111980137286 -303.9881928478926 -303.99111980137286 -303.49452570664954 -304.30021168601525 -303.49452570664954 -304.30021168601525
20	-302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.69002554851687 -302.19879179400243 -302.3993914752548 -302.19879179400243 -302.3993914752548
21	-295.5520310629201 -295.55205428589164 -295.5520775185812 -295.55210076099286 -295.5520310629201 -295.55205428589164 -295.5520775185812 -295.55210076099286 -295.5519150936908 -295.5520310629201 -295.5519150936908 -295.5520310629201 -295.0514536367719 -295.091348613724 -295.0514536367719 -295.091348613724
22	-305.9652000034379 -305.9652000034393 -305.96520000344077 -305.9652000034422 -305.9652000034379 -305.9652000034393 -305.96520000344077 -305.9652000034422 -305.96520000343065 -305.9652000034379 -305.96520000343065 -305.9652000034379 -305.465200003402 -305.46520002107945 -305.465200003402 -305.46520002107945
23	-301.89222527039357 -301.89222527048696 -301.89222527058035 -301.8922252706738 -301.89222527039357 -301.89222527048696 -301.89222527058035 -301.8922252706738 -301.89222526992734 -301.89222527039357 -301.89222526992734 -301.89222527039357 -301.3935800353355 -301.4396032258685 -301.3935800353355 -301.4396032258685
24	-302.08923149249785 -302.0892955228422 -302.0893595798714 -302.08942366359656 -302.08923149249785 -302.0892955228422 -302.0893595798714 -302.08942366359656 -302.08891174066275 -302.08923149249785 -302.08891174066275 -302.08923149249785 -301.58769798486713 -301.6812978005073 -301.58769798486713 -301.6812978005073
25	-304.46534210651754 -304.4664325101602 -304.4675233212727 -304.4686145399888 -304.46534210651754 -304.4664325101602 -304.4675233212727 -304.4686145399888 -304.45989619567786 -304.46534210651754 -304.45989619567786 -304.46534210651754 -303.9382156622645 -304.6528672644258 -303.9382156622645 -304.6528672644258
26	-297.81140894440114 -297.81141278441606 -297.811416626041 -297.8114204692767 -297.81140894440114 -297.81141278441606 -297.811416626041 -297.8114204692767 -297.8113897684534 -297.81140894440114 -297.8113897684534 -297.81140894440114 -297.3481712553687 -297.9187194239195 -297.3481712553687 -297.9187194239195
27	-301.5346177119091 -301.5366481774876 -301.53867932174086 -301.5407111448378 -301.5346177119091 -301.5366481774876 -301.53867932174086 -301.5407111448378 -301.5244755582216 -301.5346177119091 -301.5244755582216 -301.5346177119091 -300.9840761474375 -302.00593276398257 -300.9840761474375 -302.00593276398257
28	-302.23075255599537 -302.23075506657955 -302.2307575782164 -302.2307600909066 -302.23075255599537 -302.23075506657955 -302.2307575782164 -302.2307600909066 -302.2307400188509 -302.23075255599537 -302.2307400188509 -302.23075255599537 -301.7307021272896 -301.7377692371676 -301.7307021272896 -301.7377692371676
29	-305.0743750155591 -305.07437517763606 -305.07437533978094 -305.07437550199387 -305.0743750155591 -305.07437517763606 -305.07437533978094 -305.07437550199387 -305.0743742061931 -305.0743750155591 -305.0743742061931 -305.0743750155591 -304.5813535200828 -304.7506155982897 -304.5813535200828 -304.7506155982897
30	-304.6033591199277 -304.6038428051903 -304.60432668351314 -304.60481075496944 -304.6033591199277 -304.6038428051903 -304.60432668351314 -304.60481075496944 -304.6009435869604 -304.6033591199277 -304.6009435869604 -304.6033591199277 -304.13426544385226 -305.15262784213917 -304.13426544385226 -305.15262784213917
31	-308.36468919945014 -308.3657474193071 -308.36680603603634 -308.36786504976897 -308.36468919945014 -308.3657474193071 -308.36680603603634 -308.36786504976897 -308.3594040486575 -308.36468919945014 -308.3594040486575 -308.36468919945014 -307.83836230330525 -308.5395902564871 -307.83836230330525 -308.5395902564871
32	-295.9588693914444 -295.95975187770387 -295.9606347014358 -295.96151786275675 -295.9588693914444 -295.95975187770387 -295.9606347014358 -295.96151786275675 -295.95446201815713 -295.9588693914444 -295.95446201815713 -295.9588693914444 -295.4369165732318 -296.0613021401488 -295.4369165732318 -296.0613021401488
33	-304.1299680952483 -304.13036816589425 -304.1307683976299 -304.1311687905172 -304.1299680952483 -304.13036816589425 -304.1307683976299 -304.1311687905172 -304.1279701561883 -304.1299680952483 -304.1279701561883 -304.1299680952483 -303.6383091014603 -304.3392075308724 -303.6383091014603 -304.3392075308724
34	-305.5197427204081 -305.52094968980947 -305.5221571043368 -305.5233649641317 -305.5197427204081 -305.52094968980947 -305.5221571043368 -305.5233649641317 -305.51371454533614 -305.5197427204081 -305.51371454533614 -305.5197427204081 -304.9897127376794 -305.75048973116463 -304.9897127376794 -305.75048973116463
35	-309.11755046214154 -309.11755047296487 -309.1175504837927 -309.11755049462516 -309.11755046214154 -309.11755047296487 -309.1175504837927 -309.11755049462516 -309.117550408093 -309.11755046214154 -309.117550408093 -309.11755046214154 -308.63299910844546 -308.9387993868608 -308.63299910844546 -308.9387993868608
36	-300.5935891575467 -300.5936945027254 -300.59379989162437 -300.59390532426164 -300.5935891575467 -300.5936945027254 -300.59379989162437 -300.59390532426164 -300.5930630868307 -300.5935891575467 -300.5930630868307 -300.5935891575467 -300.09096968482754 -300.2244861492625 -300.09096968482754 -300.2244861492625
37	-301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -301.4680000000011 -300.9680000000011 -300.96800000001383 -300.9680000000011 -300.96800000001383
38	-302.5972732549996 -302.59868998867455 -302.600107232367 -302.6015249862302 -302.5972732549996 -302.59868998867455 -302.600107232367 -302.6015249862302 -302.590197231524 -302.5972732549996 -302.590197231524 -302.5972732549996 -302.06608928235596 -303.00860222867533 -302.06608928235596 -303.00860222867533
39	-306.062607966996 -306.0626132552502 -306.06261854572136 -306.06262383841033 -306.062607966996 -306.0626132552502 -306.06261854572136 -306.06262383841033 -306.0625815589465 -306.062607966996 -306.0625815589465 -306.062607966996 -305.6300181939954 -306.46424231047746 -305.6300181939954 -306.46424231047746
40	-303.63675829703334 -303.63785025112384 -303.63894261319257 -303.6400353833733 -303.63675829703334 -303.63785025112384 -303.63894261319257 -303.6400353833733 -303.6313046415757 -303.63675829703334 -303.6313046415757 -303.63675829703334 -303.1102554228288 -303.8500505368273 -303.1102554228288 -303.8500505368273
41	-311.0251956500099 -311.0258227075331 -311.02645001157055 -311.02707756221264 -311.0251956500099 -311.0258227075331 -311.02645001157055 -311.02707756221264 -311.0220640569441 -311.0251956500099 -311.0220640569441 -311.0251956500099 -310.58823204322783 -311.9465991171935 -310.58823204322783 -311.9465991171935
42	-299.21314142179057 -299.2135455634034 -299.2139498676759 -299.214354334671 -299.21314142179057 -299.2135455634034 -299.2139498676759 -299.214354334671 -299.2111231514293 -299.21314142179057 -299.2111231514293 -299.21314142179057 -298.70309056291524 -299.06881988082733 -298.70309056291524 -299.06881988082733
43	-308.1714960795024 -308.1728013547554 -308.1741071060054 -308.1754133334 -308.1714960795024 -308.1728013547554 -308.1741071060054 -308.1754133334 -308.16497683803146 -308.1714960795024 -308.16497683803146 -308.1714960795024 -307.6390184662995 -308.4367132772948 -307.6390184662995 -308.4367132772948
44	-302.3775311596439 -302.377668509967 -302.3778059171088 -302.37794338109245 -302.3775311596439 -302.377668509967 -302.3778059171088 -302.37794338109245 -302.37684525949726 -302.3775311596439 -302.37684525949726 -302.3775311596439 -301.87411580001896 -302.0380155159155 -301.87411580001896 -302.0380155159155
45	-301.8414726695319 -301.8414792200752 -301.84148577336424 -301.8414923294002 -301.8414726695319 -301.8414792200752 -301.84148577336424 -301.8414923294002 -301.84143995796165 -301.8414726695319 -301.84143995796165 -301.8414726695319 -301.37951969704807 -301.9685516603203 -301.37951969704807 -301.9685516603203
46	-303.7540985846938 -303.75461695188903 -303.75513552523324 -303.755654304804 -303.7540985846938 -303.75461695188903 -303.75513552523324 -303.755654304804 -303.75150983824216 -303.7540985846938 -303.75150983824216 -303.7540985846938 -303.2842210079191 -304.3228447817384 -303.2842210079191 -304.3228447817384
47	-305.73931251313337 -305.7393125183819 -305.7393125236326 -305.7393125288855 -305.73931251313337 -305.7393125183819 -305.7393125236326 -305.7393125288855 -305.7393124869238 -305.73931251313337 -305.7393124869238 -305.73931251313337 -305.23931238263333 -305.2393408325278 -305.23931238263333 -305.2393408325278
48	-304.3005 -304.3005 -304.3005 -304.3005 -304.3005 -304.3005 -304.3005 -304.3005 -304.3005 -304.3005 -304.3005 -304.3005 -303.8005 -303.8005 -303.8005 -303.8005
49	-298.5177463193301 -298.51806686489743 -298.518387540603 -298.51870834649793 -298.5177463193301 -298.51806686489743 -298.518387540603 -298.51870834649793 -298.51614554178013 -298.5177463193301 -298.51614554178013 -298.5177463193301 -298.0098221100703 -298.32192781758334 -298.0098221100703 -298.32192781758334
50	-307.3122680107671 -307.312386370251 -307.3125047787917 -307.3126232364095 -307.3122680107671 -307.312386370251 -307.3125047787917 -307.3126232364095 -307.3116769484986 -307.3122680107671 -307.3116769484986 -307.3122680107671 -306.8093249085634 -306.95546396773767 -306.8093249085634 -306.95546396773767
51	-306.0664715592253 -306.06776268728345 -306.06905428694586 -306.07034635835936 -306.0664715592253 -306.06776268728345 -306.06905428694586 -306.07034635835936 -306.06002298786643 -306.0664715592253 -306.06002298786643 -306.0664715592253 -305.534424491228 -306.3309903812359 -305.534424491228 -306.3309903812359
52	-302.1943062501264 -302.1953266009199 -302.1963473360045 -302.1973684555086 -302.1943062501264 -302.1953266009199 -302.1963473360045 -302.1973684555086 -302.18921025603805 -302.1943062501264 -302.18921025603805 -302.1943062501264 -301.6689234405988 -302.35434933980935 -301.6689234405988 -302.35434933980935
53	-304.7639546925404 -304.76561885529014 -304.76728359985475 -304.7689489263969 -304.7639546925404 -304.76561885529014 -304.76728359985475 -304.7689489263969 -304.75564260031757 -304.7639546925404 -304.75564260031757 -304.7639546925404 -304.2260517048768 -305.23732779113067 -304.2260517048768 -305.23732779113067
54	-304.5106027848871 -304.51096738611534 -304.511332134694 -304.5116970306803 -304.5106027848871 -304.51096738611534 -304.511332134694 -304.5116970306803 -304.50878198699746 -304.5106027848871 -304.50878198699746 -304.5106027848871 -304.0015354758812 -304.3412047856914 -304.0015354758812 -304.3412047856914
55	-302.39476947697716 -302.3956660481336 -302.3965629616189 -302.3974602175509 -302.39476947697716 -302.3956660481336 -302.3965629616189 -302.3974602175509 -302.3902917520058 -302.39476947697716 -302.3902917520058 -302.39476947697716 -301.8845172591181 -302.7596182538712 -301.8845172591181 -302.7596182538712
56	-303.94132805850614 -303.94168413873797 -303.9420403630037 -303.94239673135957 -303.94132805850614 -303.94168413873797 -303.9420403630037 -303.94239673135957 -303.9395498158949 -303.94132805850614 -303.9395498158949 -303.94132805850614 -303.4324727000658 -303.7663927994356 -303.4324727000658 -303.7663927994356
57	-307.6875625993613 -307.68757159758667 -307.68758059958293 -307.6875896053515 -307.6875625993613 -307.68757159758667 -307.68758059958293 -307.6875896053515 -307.68751766474134 -307.6875625993613 -307.68751766474134 -307.6875625993613 -307.18733886463815 -307.20558005193146 -307.18733886463815 -307.20558005193146
58	-301.1744178415862 -301.1744180156135 -301.17441818971383 -301.17441836388724 -301.1744178415862 -301.1744180156135 -301.17441818971383 -301.17441836388724 -301.1744169725432 -301.1744178415862 -301.1744169725432 -301.1744178415862 -300.70803251142695 -301.2369809068046 -300.70803251142695 -301.2369809068046
59	-301.33969486468186 -301.3490413019913 -301.3583879954146 -301.3677349448585 -301.33969486468186 -301.3490413019913 -301.3583879954146 -301.3677349448585 -301.29296652311297 -301.33969486468186 -301.29296652311297 -301.33969486468186 -300.60611744260933 -301.1245096357005 -300.60611744260933 -301.1245096357005
60	-298.7185916664524 -298.7239696504747 -298.7293486768698 -298.73472874560446 -298.7185916664524 -298.7239696504747 -298.7293486768698 -298.73472874560446 -298.6917173830857 -298.7185916664524 -298.6917173830857 -298.7185916664524 -298.0844809321165 -299.4573627228496 -298.0844809321165 -299.4573627228496
61	-300.2798031698219 -300.2889813017294 -300.29815974990777 -300.3073385142463 -300.2798031698219 -300.2889813017294 -300.29815974990777 -300.3073385142463 -300.23391725822984 -300.2798031698219 -300.23391725822984 -300.2798031698219 -299.5504529849614 -300.1541942740435 -299.5504529849614 -300.1541942740435
62	-301.58406042327334 -301.5908906452424 -301.59772177505135 -301.60455381256105 -301.58406042327334 -301.5908906452424 -301.59772177505135 -301.60455381256105 -301.54992293590465 -301.58406042327334 -301.54992293590465 -301.58406042327334 -300.9136003288569 -302.16784099312366 -300.9136003288569 -302.16784099312366
63	-301.0700173533495 -301.0787381765864 -301.0874594675576 -301.0961812261174 -301.0700173533495 -301.0787381765864 -301.0874594675576 -301.0961812261174 -301.0264202582909 -301.0700173533495 -301.0264202582909 -301.0700173533495 -300.3521492135827 -301.1490927548374 -300.3521492135827 -301.1490927548374
64	-296.730894356161 -296.74073477356774 -296.75057525681456 -296.7604158058747 -296.730894356161 -296.74073477356774 -296.75057525681456 -296.7604158058747 -296.68169325766314 -296.730894356161 -296.68169325766314 -296.730894356161 -295.98490539737617 -296.1717110192192 -295.98490539737617 -296.1717110192192
65	-303.97830156649627 -303.98745955694886 -303.99661787071244 -304.00577650767434 -303.97830156649627 -303.98745955694886 -303.99661787071244 -304.00577650767434 -303.9325164678461 -303.97830156649627 -303.9325164678461 -303.97830156649627 -303.24945746684 -303.8628373811205 -303.24945746684 -303.8628373811205
66	-302.6781778861995 -302.6874323051546 -302.69668701340777 -302.7059420108558 -302.6781778861995 -302.6874323051546 -302.69668701340777 -302.7059420108558 -302.63191013450927 -302.6781778861995 -302.63191013450927 -302.6781778861995 -301.94691173670867 -302.51312559087944 -301.94691173670867 -302.51312559087944
67	-300.9565107408973 -300.96506982538017 -300.9736294269696 -300.9821895455112 -300.9565107408973 -300.96506982538017 -300.9736294269696 -300.9821895455112 -300.91372308048443 -300.9565107408973 -300.91372308048443 -300.9565107408973 -300.2427021404159 -301.09749910610253 -300.2427021404159 -301.09749910610253
68	-303.4293636487039 -303.4382184208528 -303.4470736181869 -303.45592924056865 -303.4293636487039 -303.4382184208528 -303.4470736181869 -303.45592924056865 -303.38509617054933 -303.4293636487039 -303.38509617054933 -303.4293636487039 -302.7081329328092 -303.45339932251557 -302.7081329328092 -303.45339932251557
69	-303.9152310602815 -303.9216236220058 -303.9280171507324 -303.93441164634817 -303.9152310602815 -303.9216236220058 -303.9280171507324 -303.93441164634817 -303.88328276064357 -303.9152310602815 -303.88328276064357 -303.9152310602815 -303.2557488987015 -304.5644728056008 -303.2557488987015 -304.5644728056008
70	-307.9528690862661 -307.9618635747171 -307.9708584423693 -307.9798536890958 -307.9528690862661 -307.9618635747171 -307.9708584423693 -307.9798536890958 -307.90790233647823 -307.9528690862661 -307.90790233647823 -307.9528690862661 -307.22813048759065 -307.9154111878065 -307.22813048759065 -307.9154111878065
71	-306.4942806424598 -306.5032494440663 -306.5122186334509 -306.5211882104847 -306.4942806424598 -306.5032494440663 -306.5122186334509 -306.5211882104847 -306.44944245561936 -306.4942806424598 -306.44944245561936 -306.4942806424598 -305.7701910372678 -306.4687487131911 -305.7701910372678 -306.4687487131911
72	-302.2360310374855 -302.2434405725489 -302.25085091244154 -302.2582620570009 -302.2360310374855 -302.2434405725489 -302.25085091244154 -302.2582620570009 -302.19899544030056 -302.2360310374855 -302.19899544030056 -302.2360310374855 -301.55105470583516 -302.70827574515056 -301.55105470583516 -302.70827574515056
73	-303.99501751025787 -304.0041598037352 -304.01330242598664 -304.0224453768978 -303.99501751025787 -304.0041598037352 -304.01330242598664 -304.0224453768978 -303.94931097847984 -303.99501751025787 -303.94931097847984 -303.99501751025787 -303.26656737085835 -303.88733440888456 -303.26656737085835 -303.88733440888456
74	-302.84672534046564 -302.8473892318066 -302.8480533831161 -302.8487177944888 -302.84672534046564 -302.8473892318066 -302.8480533831161 -302.8487177944888 -302.84340977998215 -302.84672534046564 -302.84340977998215 -302.84672534046564 -302.33243246893164 -302.9159653667233 -302.33243246893164 -302.9159653667233
75	-302.37706467365274 -302.3778212773366 -302.3785781743503 -302.37933536479835 -302.37706467365274 -302.3778212773366 -302.3785781743503 -302.37933536479835 -302.3732860515295 -302.37706467365274 -302.3732860515295 -302.37706467365274 -301.8582841710225 -302.42487896417816 -301.8582841710225 -302.42487896417816
76	-300.8507068718098 -300.8515285494877 -300.85235054348067 -300.85317285389954 -300.8507068718098 -300.8515285494877 -300.85235054348067 -300.85317285389954 -300.84660322426845 -300.8507068718098 -300.84660322426845 -300.8507068718098 -300.3302697482687 -300.9263989355718 -300.3302697482687 -300.9263989355718
77	-301.2978022393737 -301.29780224031293 -301.29780224125255 -301.2978022421925 -301.2978022393737 -301.29780224031293 -301.29780224125255 -301.2978022421925 -301.29780223468356 -301.2978022393737 -301.29780223468356 -301.2978022393737 -300.7978022160245 -300.7978083423052 -300.7978022160245 -300.7978083423052
78	-304.13557092138444 -304.13731004485567 -304.13904977087947 -304.14079009962063 -304.13557092138444 -304.13731004485567 -304.13904977087947 -304.14079009962063 -304.1268843365499 -304.13557092138444 -304.1268843365499 -304.13557092138444 -303.5922881824857 -304.53323479383994 -303.5922881824857 -304.53323479383994
79	-306.0939844840283 -306.0939861197754 -306.09398775620855 -306.09398939332794 -306.0939844840283 -306.0939861197754 -306.09398775620855 -306.09398939332794 -306.0939763155724 -306.0939844840283 -306.0939763155724 -306.0939844840283 -305.5939455990534 -305.5984266148352 -305.5939455990534 -305.5984266148352
80	-307.66518922980543 -307.66623338807017 -307.66727793854955 -307.6683228813736 -307.66518922980543 -307.66623338807017 -307.66727793854955 -307.6683228813736 -307.6599743171485 -307.66518922980543 -307.6599743171485 -307.66518922980543 -307.14764167506667 -308.0290740102943 -307.14764167506667 -308.0290740102943
81	-304.7940122486199 -304.7940122491182 -304.79401224961674 -304.7940122501155 -304.7940122486199 -304.7940122491182 -304.79401224961674 -304.7940122501155 -304.7940122461314 -304.7940122486199 -304.7940122461314 -304.7940122486199 -304.2940145894833 -304.2942200519201 -304.2940145894833 -304.2942200519201
82	-299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -299.03154952952445 -298.53155693564247 -298.53210884168357 -298.53155693564247 -298.53210884168357
83	-306.24329119903337 -306.24411715061507 -306.24494342000895 -306.2457700073263 -306.24329119903337 -306.24411715061507 -306.24494342000895 -306.2457700073263 -306.2391662044165 -306.24329119903337 -306.2391662044165 -306.24329119903337 -305.72274537363 -306.32071275558604 -305.72274537363 -306.32071275558604
84	-307.6841526135766 -307.6845632225732 -307.68497399672117 -307.68538493608395 -307.6841526135766 -307.6845632225732 -307.68497399672117 -307.68538493608395 -307.6821020436398 -307.6841526135766 -307.6821020436398 -307.6841526135766 -307.1740270017182 -307.5484471620362 -307.1740270017182 -307.5484471620362
85	-304.22615765658935 -304.22617344688587 -304.22618924379503 -304.2262050473195 -304.22615765658935 -304.22617344688587 -304.22618924379503 -304.2262050473195 -304.2260788041994 -304.22615765658935 -304.2260788041994 -304.22615765658935 -303.72577100140455 -303.75529826216075 -303.72577100140455 -303.75529826216075
86	-303.5101019945919 -303.5101019945919 -303.51010199459193 -303.510101994592 -303.5101019945919 -303.5101019945919 -303.51010199459193 -303.510101994592 -303.5101019945917 -303.5101019945919 -303.5101019945917 -303.5101019945919 -303.01010203685286 -303.01010771737566 -303.01010203685286 -303.01010771737566
87	-307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.96220495753096 -307.46220506257595 -307.4622178831924 -307.46220506257595 -307.4622178831924
88	-302.37859926237337 -302.37952860016367 -302.38045829151605 -302.3813883365513 -302.37859926237337 -302.37952860016367 -302.38045829151605 -302.3813883365513 -302.3739578726305 -302.37859926237337 -302.3739578726305 -302.37859926237337 -301.85548037396535 -302.50110415673885 -301.85548037396535 -302.50110415673885
89	-299.67847446119896 -299.6784756663818 -299.6784768720702 -299.67847807826416 -299.67847446119896 -299.6784756663818 -299.6784768720702 -299.67847807826416 -299.6784684428588 -299.67847446119896 -299.6784684428588 -299.67847446119896 -299.1784445159402 -299.18177566168515 -299.1784445159402 -299.18177566168515
90	-293.1322781423078 -293.1322930958807 -293.13230805571635 -293.13232302181734 -293.1322781423078 -293.1322930958807 -293.13230805571635 -293.13232302181734 -293.1322034682929 -293.1322781423078 -293.1322034682929 -293.1322781423078 -292.6319063347991 -292.6597021302208 -292.6319063347991 -292.6597021302208
91	-300.1622064019667 -300.16254376142314 -300.162881257606 -300.16321889056877 -300.1622064019667 -300.16254376142314 -300.162881257606 -300.16321889056877 -300.16052165371156 -300.1622064019667 -300.16052165371156 -300.1622064019667 -299.6539378190782 -299.9811081422798 -299.6539378190782 -299.9811081422798
92	-304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -304.1010195788849 -303.6010814379109 -303.6045474672311 -303.6010814379109 -303.6045474672311
93	-301.91791635230896 -301.92746370451937 -301.93701123792204 -301.9465589524478 -301.91791635230896 -301.92746370451937 -301.93701123792204 -301.9465589524478 -301.87018231156 -301.91791635230896 -301.87018231156 -301.91791635230896 -301.1792916372739 -301.5814701127511 -301.1792916372739 -301.5814701127511
94	-306.8970442229781 -306.90604166278473 -306.9150394808036 -306.924037676908 -306.8970442229781 -306.90604166278473 -306.9150394808036 -306.924037676908 -306.8520627015685 -306.8970442229781 -306.8520627015685 -306.8970442229781 -306.17331518109825 -306.8870235725131 -306.17331518109825 -306.8870235725131
95	-296.2364205937108 -296.2455932561991 -296.25476623687325 -296.26393953562217 -296.2364205937108 -296.2455932561991 -296.25476623687325 -296.26393953562217 -296.1905620579598 -296.2364205937108 -296.1905620579598 -296.2364205937108 -295.5073118806515 -296.1179448456578 -295.5073118806515 -296.1179448456578
96	-298.0527636992405 -298.06131247157407 -298.0698617640876 -298.07841157662625 -298.0527636992405 -298.06131247157407 -298.0698617640876 -298.07841157662625 -298.0100276456936 -298.0527636992405 -298.0100276456936 -298.0527636992405 -297.3392139027458 -298.19754300949216 -297.3392139027458 -298.19754300949216
