36	-304.36120609080854 -304.37005576243604 -304.37890586089634 -304.3877563860517 -304.36120609080854 -304.37005576243604 -304.37890586089634 -304.3877563860517 -304.3169641399898 -304.36120609080854 -304.3169641399898 -304.36120609080854 -303.6401255871963 -304.38863417146 -303.6401255871963 -304.38863417146
37	-309.9843793309567 -309.9931186160056 -310.00185836301375 -310.01059857183634 -309.9843793309567 -309.9931186160056 -310.00185836301375 -310.01059857183634 -309.9406898401739 -309.9843793309567 -309.9406898401739 -309.9843793309567 -309.26604776581775 -310.0560806688726 -309.26604776581775 -310.0560806688726
38	-307.5260807548838 -307.53607963100205 -307.5460785075914 -307.5560773846517 -307.5260807548838 -307.53607963100205 -307.5460785075914 -307.5560773846517 -307.47608638136705 -307.5260807548838 -307.47608638136705 -307.5260807548838 -306.77610904127937 -306.77930490643115 -306.77610904127937 -306.77930490643115
39	-303.3605758103014 -303.36888442617874 -303.3771936312926 -303.38550342547944 -303.3605758103014 -303.36888442617874 -303.3771936312926 -303.38550342547944 -303.31904157518693 -303.3605758103014 -303.31904157518693 -303.3605758103014 -302.65305293959364 -303.5888363186283 -302.65305293959364 -303.5888363186283
40	-301.71691960340127 -301.7268150360524 -301.73671051208663 -301.74660603148624 -301.71691960340127 -301.7268150360524 -301.73671051208663 -301.74660603148624 -301.66744309151625 -301.71691960340127 -301.66744309151625 -301.71691960340127 -300.9695479388731 -301.10449901051794 -300.9695479388731 -301.10449901051794
41	-306.14519108188205 -306.1540526404653 -306.16291462203804 -306.17177702646313 -306.14519108188205 -306.1540526404653 -306.16291462203804 -306.17177702646313 -306.1008896386028 -306.14519108188205 -306.1008896386028 -306.14519108188205 -305.42378999299007 -306.16634055496405 -305.42378999299007 -306.16634055496405
42	-300.90562947295206 -300.91477735988985 -300.9239255736573 -300.93307411414065 -300.90562947295206 -300.91477735988985 -300.9239255736573 -300.93307411414065 -300.8598949446894 -300.90562947295206 -300.8598949446894 -300.90562947295206 -300.1770388523124 -300.7951716587363 -300.1770388523124 -300.7951716587363
43	-302.4396947921051 -302.44858970210356 -302.45748502424436 -302.4663807583929 -302.4396947921051 -302.44858970210356 -302.45748502424436 -302.4663807583929 -302.39522642896253 -302.4396947921051 -302.39522642896253 -302.4396947921051 -301.71745707011235 -302.4465742574325 -301.71745707011235 -302.4465742574325
44	-305.5784484784918 -305.5876787672883 -305.59690935396736 -305.60614023842334 -305.5784484784918 -305.5876787672883 -305.59690935396736 -305.60614023842334 -305.53230150644805 -305.5784484784918 -305.53230150644805 -305.5784484784918 -304.84778838012295 -305.42606927049457 -304.84778838012295 -305.42606927049457
45	-303.91511014977556 -303.9230363424629 -303.93096322437174 -303.9388907953326 -303.91511014977556 -303.9230363424629 -303.93096322437174 -303.9388907953326 -303.8754895305799 -303.91511014977556 -303.8754895305799 -303.91511014977556 -303.2171798243801 -304.2590608537502 -303.2171798243801 -304.2590608537502
46	-304.2827249418996 -304.2922149816725 -304.3017052243545 -304.3111956698693 -304.2827249418996 -304.2922149816725 -304.3017052243545 -304.3111956698693 -304.2352777893475 -304.2827249418996 -304.2352777893475 -304.2827249418996 -303.5455402243775 -303.9827706890451 -303.5455402243775 -303.9827706890451
47	-304.0037543537277 -304.0131752432831 -304.0225963615836 -304.03201770854446 -304.0037543537277 -304.0131752432831 -304.0225963615836 -304.03201770854446 -303.95665334009703 -304.0037543537277 -303.95665334009703 -304.0037543537277 -303.26830670560213 -303.7457033235215 -303.26830670560213 -303.7457033235215
48	-302.77024152294797 -302.78013184478726 -302.7900222121066 -302.79991262488716 -302.77024152294797 -302.78013184478726 -302.7900222121066 -302.79991262488716 -302.7207905966048 -302.77024152294797 -302.7207905966048 -302.77024152294797 -302.0229983453019 -302.16304445486026 -302.0229983453019 -302.16304445486026
49	-298.00898289797544 -298.01759256149813 -298.02620272692326 -298.0348133940989 -298.00898289797544 -298.01759256149813 -298.02620272692326 -298.0348133940989 -297.9659421142195 -298.00898289797544 -297.9659421142195 -298.00898289797544 -297.29390487316846 -298.13111268263975 -297.29390487316846 -298.13111268263975
50	-304.7141695283367 -304.72394711592335 -304.73372479468645 -304.7435025645895 -304.7141695283367 -304.72394711592335 -304.73372479468645 -304.7435025645895 -304.6652829593299 -304.7141695283367 -304.6652829593299 -304.7141695283367 -303.9697595981787 -304.20968654006765 -303.9697595981787 -304.20968654006765
51	-305.62840358125095 -305.63692857263993 -305.6454540912627 -305.6539801369636 -305.62840358125095 -305.63692857263993 -305.6454540912627 -305.6539801369636 -305.5857865382714 -305.62840358125095 -305.5857865382714 -305.62840358125095 -304.9179565868076 -305.83920426354945 -304.9179565868076 -305.83920426354945
52	-300.09112158653755 -300.0925896889201 -300.09405831664844 -300.0955274698783 -300.09112158653755 -300.0925896889201 -300.09405831664844 -300.0955274698783 -300.0837889493673 -300.09112158653755 -300.0837889493673 -300.09112158653755 -299.5545893096565 -300.40959229658984 -299.5545893096565 -300.40959229658984
53	-304.00487218839686 -304.0054968241553 -304.0061217055393 -304.00674683263907 -304.00487218839686 -304.0054968241553 -304.0061217055393 -304.00674683263907 -304.00175269083616 -304.00487218839686 -304.00175269083616 -304.00487218839686 -303.48933597903107 -303.9852546467944 -303.48933597903107 -303.9852546467944
54	-303.0992932653774 -303.09959281771 -303.0998924919217 -303.1001922880606 -303.0992932653774 -303.09959281771 -303.0998924919217 -303.1001922880606 -303.0977973302193 -303.0992932653774 -303.0977973302193 -303.0992932653774 -302.59184401262553 -302.8863078396838 -302.59184401262553 -302.8863078396838
55	-306.01490014796786 -306.01490014800265 -306.0149001480375 -306.0149001480723 -306.01490014796786 -306.01490014800265 -306.0149001480375 -306.0149001480723 -306.01490014779404 -306.01490014796786 -306.01490014779404 -306.01490014796786 -305.57101589759935 -306.30698179802096 -305.57101589759935 -306.30698179802096
56	-308.2100834625311 -308.21129537983796 -308.2125077438439 -308.21372055469095 -308.2100834625311 -308.21129537983796 -308.2125077438439 -308.21372055469095 -308.2040305715183 -308.2100834625311 -308.2040305715183 -308.2100834625311 -307.67996797156616 -308.44482740641183 -307.67996797156616 -308.44482740641183
57	-302.81669675515315 -302.8172742209036 -302.81785191487387 -302.8184298371487 -302.81669675515315 -302.8172742209036 -302.81785191487387 -302.8184298371487 -302.8138128467382 -302.81669675515315 -302.8138128467382 -302.81669675515315 -302.3023936333416 -302.77558417107906 -302.3023936333416 -302.77558417107906
58	-298.78291751524085 -298.78379238353057 -298.7846675866592 -298.7855431247427 -298.78291751524085 -298.78379238353057 -298.7846675866592 -298.7855431247427 -298.7785481923233 -298.78291751524085 -298.7785481923233 -298.78291751524085 -298.2611593306076 -298.88241949358115 -298.2611593306076 -298.88241949358115
59	-308.2256008571568 -308.22679396993925 -308.22798752343107 -308.229181517773 -308.2256008571568 -308.22679396993925 -308.22798752343107 -308.229181517773 -308.2196418989613 -308.2256008571568 -308.2196418989613 -308.2256008571568 -307.74783789627537 -309.1591548895959 -307.74783789627537 -309.1591548895959
60	-304.5130268467104 -304.5136568527851 -304.5142871064553 -304.5149176078117 -304.5130268467104 -304.5136568527851 -304.5142871064553 -304.5149176078117 -304.50988052709346 -304.5130268467104 -304.50988052709346 -304.5130268467104 -303.99735689846335 -304.49616596535924 -303.99735689846335 -304.49616596535924
61	-304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -304.0576000821724 -303.55760008391354 -303.557600406322 -303.55760008391354 -303.557600406322
62	-301.68585284243017 -301.68621050862583 -301.68656831947317 -301.68692627502855 -301.68585284243017 -301.68621050862583 -301.68656831947317 -301.68692627502855 -301.68406667925757 -301.68585284243017 -301.68406667925757 -301.68585284243017 -301.17695811017325 -301.51196138756757 -301.17695811017325 -301.51196138756757
63	-302.98261743816744 -302.98301015596473 -302.98340303201206 -302.9837960663707 -302.98261743816744 -302.98301015596473 -302.98340303201206 -302.9837960663707 -302.98065622079383 -302.98261743816744 -302.98065622079383 -302.98261743816744 -302.4956216408115 -303.24867620981917 -302.4956216408115 -303.24867620981917
64	-299.51899044193084 -299.52007798015984 -299.52116592491876 -299.52225427634096 -299.51899044193084 -299.52007798015984 -299.52116592491876 -299.52225427634096 -299.51355884406655 -299.51899044193084 -299.51355884406655 -299.51899044193084 -298.99193371921376 -299.70527208556337 -298.99193371921376 -299.70527208556337
65	-303.4763177892883 -303.4767198858307 -303.4771221442442 -303.47752456459125 -303.4763177892883 -303.4767198858307 -303.4771221442442 -303.47752456459125 -303.47430973246026 -303.4763177892883 -303.47430973246026 -303.4763177892883 -303.0094918602751 -303.9816280132658 -303.0094918602751 -303.9816280132658
66	-304.93771151009366 -304.93894609299565 -304.9401811297769 -304.94141662058087 -304.93771151009366 -304.93894609299565 -304.9401811297769 -304.94141662058087 -304.93154539875894 -304.93771151009366 -304.93154539875894 -304.93771151009366 -304.4341896390234 -305.63580655967263 -304.4341896390234 -305.63580655967263
67	-308.39515349701446 -308.39527764657635 -308.39540184756487 -308.395526100001 -308.39515349701446 -308.39527764657635 -308.39540184756487 -308.395526100001 -308.39453351986754 -308.39515349701446 -308.39453351986754 -308.39515349701446 -307.89937832101134 -308.22436018272725 -307.89937832101134 -308.22436018272725
68	-302.12587771536624 -302.1266709642378 -302.12746451942655 -302.1282583810407 -302.12587771536624 -302.1266709642378 -302.12746451942655 -302.1282583810407 -302.12191606198667 -302.12587771536624 -302.12191606198667 -302.12587771536624 -301.60614619721554 -302.1884625178703 -301.60614619721554 -302.1884625178703
69	-305.03888788692365 -305.0394874831982 -305.04008731588203 -305.0406873850625 -305.03888788692365 -305.0394874831982 -305.04008731588203 -305.0406873850625 -305.03589344863826 -305.03888788692365 -305.03589344863826 -305.03888788692365 -304.55766666674197 -305.55120280171616 -304.55766666674197 -305.55120280171616
70	-306.11703078607485 -306.117816686037 -306.1186028897209 -306.1193893972339 -306.11703078607485 -306.117816686037 -306.1186028897209 -306.1193893972339 -306.1131058383355 -306.11703078607485 -306.1131058383355 -306.11703078607485 -305.5974816831951 -306.1761795845075 -305.5974816831951 -306.1761795845075
71	-310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -310.33340000023344 -309.8334000002384 -309.8334000018123 -309.8334000002384 -309.8334000018123
72	-313.1125037873475 -313.11357355352516 -313.114643720387 -313.11571428806513 -313.1125037873475 -313.11357355352516 -313.114643720387 -313.11571428806513 -313.10716096210217 -313.1125037873475 -313.10716096210217 -313.1125037873475 -312.5858896261999 -313.29192746245303 -312.5858896261999 -313.29192746245303
73	-309.8140166740447 -309.8143640102981 -309.81471148717594 -309.8150591047332 -309.8140166740447 -309.8143640102981 -309.81471148717594 -309.8150591047332 -309.81228210022607 -309.8140166740447 -309.81228210022607 -309.8140166740447 -309.30538076420584 -309.6335184125682 -309.30538076420584 -309.6335184125682
74	-301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.89094864660046 -301.39094967737117 -301.39104721093696 -301.39094967737117 -301.39104721093696
75	-298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -298.3439399701357 -297.8441505431253 -297.8539742851126 -297.8441505431253 -297.8539742851126
76	-301.4755135783975 -301.47652490232406 -301.477536607525 -301.47854869412794 -301.4755135783975 -301.47652490232406 -301.477536607525 -301.47854869412794 -301.47046267341835 -301.4755135783975 -301.47046267341835 -301.4755135783975 -300.95047675732627 -301.6379385151553 -300.95047675732627 -301.6379385151553
77	-305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.5936826249089 -305.09368437564325 -305.09384004976084 -305.09368437564325 -305.09384004976084
78	-301.13267538054174 -301.1343370384673 -301.13599927750664 -301.13766209782233 -301.13267538054174 -301.1343370384673 -301.13599927750664 -301.13766209782233 -301.1243758019261 -301.13267538054174 -301.1243758019261 -301.13267538054174 -300.5913389571203 -301.5099064663877 -300.5913389571203 -301.5099064663877
79	-308.81498944474265 -308.81498977141956 -308.8149900982335 -308.8149904251846 -308.81498944474265 -308.81498977141956 -308.8149900982335 -308.8149904251846 -308.81498781341116 -308.81498944474265 -308.81498781341116 -308.81498944474265 -308.4367565455645 -309.5633802871112 -308.4367565455645 -309.5633802871112
80	-304.394834764421 -304.39578089139303 -304.39672737764806 -304.3976742233083 -304.394834764421 -304.39578089139303 -304.39672737764806 -304.3976742233083 -304.3901095145318 -304.394834764421 -304.3901095145318 -304.394834764421 -303.87163326860707 -304.5387633971355 -303.87163326860707 -304.5387633971355
81	-296.26742616643975 -296.2678826425638 -296.2683393014089 -296.2687961430447 -296.26742616643975 -296.2678826425638 -296.2683393014089 -296.2687961430447 -296.26514652419934 -296.26742616643975 -296.26514652419934 -296.26742616643975 -295.7560734540973 -296.1548636228416 -295.7560734540973 -296.1548636228416
82	-305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -305.31040000001656 -304.81040000001695 -304.81040000015804 -304.81040000001695 -304.81040000015804
83	-309.40360501749956 -309.4042031442296 -309.4048015068264 -309.4054001053771 -309.40360501749956 -309.4042031442296 -309.4048015068264 -309.4054001053771 -309.4006179188046 -309.40360501749956 -309.4006179188046 -309.40360501749956 -308.9180359907401 -309.8649226802597 -308.9180359907401 -309.8649226802597
84	-308.94910000311586 -308.94910000311717 -308.9491000031185 -308.9491000031197 -308.94910000311586 -308.94910000311717 -308.9491000031185 -308.9491000031197 -308.9491000031093 -308.94910000311586 -308.9491000031093 -308.94910000311586 -308.44910000308334 -308.44910001924995 -308.44910000308334 -308.44910001924995
85	-307.67959476093716 -307.6802458083189 -307.6808971109906 -307.68154866904547 -307.67959476093716 -307.6802458083189 -307.6808971109906 -307.68154866904547 -307.6763433501204 -307.67959476093716 -307.6763433501204 -307.67959476093716 -307.1868051534748 -308.0945464145689 -307.1868051534748 -308.0945464145689
86	-304.5595984456947 -304.56002787960585 -304.5604574859007 -304.5608872646453 -304.5595984456947 -304.56002787960585 -304.5604574859007 -304.5608872646453 -304.55745385958295 -304.5595984456947 -304.55745385958295 -304.5595984456947 -304.0494969787397 -304.4538418372045 -304.0494969787397 -304.4538418372045
87	-304.53751230400877 -304.5384632687097 -304.5394145943376 -304.5403662810151 -304.53751230400877 -304.5384632687097 -304.5394145943376 -304.5403662810151 -304.5327628901217 -304.53751230400877 -304.5327628901217 -304.53751230400877 -304.01385512985877 -304.6690910744723 -304.01385512985877 -304.6690910744723
88	-303.2008032456876 -303.20212155200755 -303.20344033835585 -303.2047596048806 -303.2008032456876 -303.20212155200755 -303.20344033835585 -303.2047596048806 -303.19421890932585 -303.2008032456876 -303.19421890932585 -303.2008032456876 -302.6680315148305 -303.47228956774404 -302.6680315148305 -303.47228956774404
89	-302.6372528791118 -302.6378727896241 -302.6384929440268 -302.6391133424095 -302.6372528791118 -302.6378727896241 -302.6384929440268 -302.6391133424095 -302.6341569817726 -302.6372528791118 -302.6341569817726 -302.6372528791118 -302.12183411916345 -302.61517400056454 -302.12183411916345 -302.61517400056454
90	-303.3493772771757 -303.3499391166933 -303.3505011786235 -303.35106346304923 -303.3493772771757 -303.3499391166933 -303.3505011786235 -303.35106346304923 -303.3465714128811 -303.3493772771757 -303.3465714128811 -303.3493772771757 -302.8354087307184 -303.2969140729163 -302.8354087307184 -303.2969140729163
91	-300.28293849551443 -300.28356331029954 -300.284188370776 -300.2848136770339 -300.28293849551443 -300.28356331029954 -300.284188370776 -300.2848136770339 -300.279818103805 -300.28293849551443 -300.279818103805 -300.28293849551443 -299.7847553874828 -300.60288335278955 -299.7847553874828 -300.60288335278955
92	-306.6018945223357 -306.60267488009504 -306.60345553961577 -306.6042365010047 -306.6018945223357 -306.60267488009504 -306.60345553961577 -306.6042365010047 -306.5979972562236 -306.6018945223357 -306.5979972562236 -306.6018945223357 -306.08248333901287 -306.65847708349565 -306.08248333901287 -306.65847708349565
93	-303.2297513124187 -303.2305954207668 -303.2314398532705 -303.23228461004277 -303.2297513124187 -303.2305954207668 -303.2314398532705 -303.23228461004277 -303.2255356290596 -303.2297513124187 -303.2255356290596 -303.2297513124187 -302.7132829595417 -303.4361765788745 -302.7132829595417 -303.4361765788745
94	-301.6405821278047 -301.6406198823497 -301.6406576526707 -301.6406954387743 -301.6405821278047 -301.6406198823497 -301.6406576526707 -301.6406954387743 -301.6403935914891 -301.6405821278047 -301.6403935914891 -301.6405821278047 -301.13964337221233 -301.19882962960907 -301.13964337221233 -301.19882962960907
95	-299.57676278164683 -299.57678972831394 -299.57681668625304 -299.576843655469 -299.57676278164683 -299.57678972831394 -299.57681668625304 -299.576843655469 -299.57662821722755 -299.57676278164683 -299.57662821722755 -299.57676278164683 -299.07631105068305 -299.1314543752875 -299.07631105068305 -299.1314543752875
96	-303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.74358048542 -303.24389780480374 -303.2577658079625 -303.24389780480374 -303.2577658079625
